cutsheet_url,pid,year,assessment,taxes
https://www.viewpoint.ca/cutsheet/202603040/1/765-Green-Road-Tidnish-Bridge,25483546,2026,398400.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2013,184100,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2014,192900,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2015,228500,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2016,223700,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2017,225700.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2018,218400.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2019,215500.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2020,215200.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2021,209200.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2022,217900.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2023,233300.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2024,310200.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2025,349600.00,
https://www.viewpoint.ca/cutsheet/202603678/1/1353-Hastings-Road-Warren,25487307,2026,365400.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2008,235000,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2009,228800,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2010,239500,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2011,242300,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2012,249200,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2013,255900,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2014,263000,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2015,263700,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2016,260600,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2017,258000.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2018,255300.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2019,192800.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2020,179700.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2021,178900.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2022,395300.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2023,433900.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2024,435100.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2025,369700.00,
https://www.viewpoint.ca/cutsheet/202603375/1/57-Havelock-Street-Amherst,25021395,2026,401500.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2008,70300,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2009,79400,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2010,85400,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2011,90000,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2012,94800,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2013,106100,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2014,110900,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2015,110300,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2016,112300,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2017,117200.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2018,103600.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2019,103500.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2020,78700.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2021,79700.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2022,82500.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2023,102900.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2024,114600.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2025,132700.00,
https://www.viewpoint.ca/cutsheet/202518956/1/5588-204-Highway-Oxford,25125659,2026,138900.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2008,66400,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2009,74800,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2010,81100,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2011,84200,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2012,111500,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2013,130200,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2014,124400,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2015,123300,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2016,157200,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2017,147400.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2018,148000.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2019,150900.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2020,149400.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2021,150800.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2022,156600.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2023,209300.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2024,249500.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2025,289700.00,
https://www.viewpoint.ca/cutsheet/202602311/1/9521-Highway-6-Highway-Pugwash,25147463,2026,309200.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2008,203200,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2009,230100,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2010,254000,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2011,265300,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2012,292900,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2013,323600,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2014,313700,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2015,310900,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2016,305000,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2017,299300.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2018,302400.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2019,305400.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2020,302200.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2021,302300.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2022,316500.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2023,338200.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2024,463300.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2025,476800.00,
https://www.viewpoint.ca/cutsheet/202516920/1/9525-Highway-6-Pugwash,25394057,2026,454400.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2008,31100,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2009,32100,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2010,32500,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2011,33400,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2012,33400,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2013,42000,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2014,42000,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2015,42000,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2016,42000,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2017,42000.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2018,42000.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2019,42000.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2020,42000.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2021,42000.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2022,41800.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2023,41800.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2024,196200.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2025,219100.00,
https://www.viewpoint.ca/cutsheet/202604039/1/13836-Highway-6-Wallace,25174053,2026,224800.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2008,39400,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2009,40600,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2010,166700,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2011,167800,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2012,154300,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2013,126100,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2014,138600,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2015,135200,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2016,136300,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2017,134500.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2018,133100.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2019,134400.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2020,133700.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2021,133600.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2022,140600.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2023,272900.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2024,324200.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2025,335300.00,
https://www.viewpoint.ca/cutsheet/202524599/1/13297-Highway-6-Wallace-Bridge,25173188,2026,352900.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2008,299200,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2009,316900,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2010,334100,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2011,337700,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2012,314300,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2013,316100,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2014,320100,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2015,318800,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2016,325100,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2017,322500.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2018,323200.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2019,327600.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2020,330600.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2021,334400.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2022,471000.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2023,422100.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2024,691600.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2025,751600.00,
https://www.viewpoint.ca/cutsheet/202604372/1/13573-Highway-6-Wallace-Bridge,25173451,2026,742600.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2008,49400,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2009,56500,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2010,63100,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2011,64800,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2012,66500,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2013,74300,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2014,74900,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2015,74700,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2016,74800,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2017,75100.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2018,74500.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2019,74000.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2020,72600.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2021,72700.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2022,74600.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2023,85100.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2024,147800.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2025,168300.00,
https://www.viewpoint.ca/cutsheet/202606053/1/15013-6-Highway-Wallace-Ridge,25182437,2026,177500.00,
https://www.viewpoint.ca/cutsheet/202527612/1/53-Horton-Street-Oxford,25517210,2023,,
https://www.viewpoint.ca/cutsheet/202527612/1/53-Horton-Street-Oxford,25517210,2024,10800.00,
https://www.viewpoint.ca/cutsheet/202527612/1/53-Horton-Street-Oxford,25517210,2025,188800.00,
https://www.viewpoint.ca/cutsheet/202527612/1/53-Horton-Street-Oxford,25517210,2026,223100.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2008,42000,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2009,47100,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2010,50400,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2011,53900,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2012,66400,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2013,66400,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2014,139500,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2015,139900,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2016,137300,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2017,133000.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2018,133100.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2019,130400.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2020,131500.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2021,132700.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2022,143200.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2023,159300.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2024,249600.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2025,276900.00,
https://www.viewpoint.ca/cutsheet/202506055/1/354-Horton-Point-Road-North-Shore,25176793,2026,270600.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2008,81300,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2009,87000,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2010,86700,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2011,91500,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2012,94100,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2013,95700,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2014,98700,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2015,98900,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2016,100100,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2017,99000.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2018,98900.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2019,98500.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2020,97900.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2021,98400.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2022,97100.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2023,109000.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2024,168200.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2025,194300.00,
https://www.viewpoint.ca/cutsheet/202605143/1/19-James-Street-Oxford,25208554,2026,213400.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2008,91500,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2009,97100,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2010,97900,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2011,98400,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2012,98600,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2013,112900,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2014,114100,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2015,112100,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2016,109100,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2017,105000.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2018,103400.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2019,103100.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2020,103700.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2021,102600.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2022,108900.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2023,139700.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2024,148500.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2025,183400.00,
https://www.viewpoint.ca/cutsheet/202529388/1/1397-Kolbec-Road-Kolbec,25132861,2026,197300.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2008,139600,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2009,158100,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2010,174600,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2011,181100,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2012,173300,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2013,174700,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2014,186100,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2015,183900,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2016,181500,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2017,175900.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2018,173600.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2019,168000.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2020,167900.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2021,172700.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2022,193600.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2023,218000.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2024,228200.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2025,232100.00,
https://www.viewpoint.ca/cutsheet/202523764/1/199-Mcinnis-Road-Malagash,25447483,2026,244000.00,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2008,79600,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2009,90800,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2010,96700,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2011,98500,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2012,97700,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2013,122800,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2014,122800,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2015,118400,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2016,116100,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2017,115700.00,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2018,115700.00,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2019,113600.00,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2020,117800.00,
https://www.viewpoint.ca/cutsheet/202527522/1/551-Miller-Road-Pugwash,25393877,2021,118000.00,
